header,Mali,Mauritania,Mauritius,Mexico,Mongolia,Namibia,Netherlands,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Poland,Portugal,Romania,Russian_Federation,Saudi_Arabia,Senegal,Sierra_Leone,Singapore,Slovenia,South_Africa,Spain,Sri_Lanka,Albania,Argentina,Armenia,Australia,Azerbaijan,Bahrain,Bangladesh,Belarus,Benin,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Central_African_Republic,Chad,Chile,China,Colombia,Costa_Rica,Czech_Republic,Denmark,Dominican_Republic,Ecuador,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Honduras,Hungary,India,Israel,Italy,Jamaica,Japan,Kazakhstan,Kenya,Kuwait,Latvia,Lithuania,Madagascar,Malawi,Malaysia
K_loss_add,8.12259436657497e-5,0.00042767805155998466,0.0003736886095279264,0.0019817774911489792,0.0016436513978341529,6.411421634899226e-6,0.003943264737157701,0.0003620658682961396,4.075188659809192e-5,0.003293390834913866,0.00279783004701795,6.853090397770491e-6,0.0019323136249539653,9.867207174084324e-6,0.0064697622741990675,1.2046556030763463e-5,0.002514837675294841,1.87147618081588e-5,0.00025666440054024586,0.0010216394002337172,5.3165549080949934e-5,7.93761084453876e-5,0.006236679224122738,0.00016096907549941912,0.002525857920104033,0.004206123388415637,0.0003359457413074252,6.984204765119676e-5,0.0003529840794310279,9.183361542652384e-7,0.000504642932314832,4.451493382256416e-6,0.002196391395647503,9.655962830820215e-5,2.0050465392037583e-5,0.00042163317464923765,0.00021149823487539053,0.008137437657937417,0.00019766817874073051,0.000125607785185694,2.2194402172668704e-8,0.0002649778706635474,0.0009606325885794225,5.0547881909666784e-5,1.041117932816131e-7,0.00030300762889815685,4.807386103147672e-5,0.0006690376174136332,1.9211496520891804e-5,8.788105187592995e-5,0.0013735924238129338,0.00012941426610864958,0.0013520942915200623,0.0120158980638107,0.004253114176070246,0.0004367658337304737,5.028920699195569e-6,0.0001083176578673633,0.002523696710387743,0.0017141660974058714,5.9128366034058986e-5,8.255947890467978e-5,1.620014676153047e-5,6.702894964810258e-5,7.299814286756182e-5,0.0009258450553232191,0.004613630830407363,6.425917129056719e-5,3.545995330609806e-5,1.4748356695522396e-5,4.197557552428215e-6,0.008150303317409981,8.334211191735818e-5,1.4373700914191741e-5,5.992771564820339e-6,3.468493764283717e-5,0.00058301131870406
K_control,5.8886723265586435e-6,1.5122026461548674e-5,0.0030494709274615263,0.0015138707511541004,1.1127801805786917e-5,8.185281413078254e-5,0.010511175116698556,2.96776957357171e-5,6.560049631684749e-5,0.007261605382334441,0.00026651501324315233,0.0002641217961916741,0.0002297597886159896,8.953038110261575e-5,0.00019606484502026313,0.0004932278306709062,0.0012193542088601735,0.00019737008730713859,0.00611153332919662,0.014113075153950593,6.714822831144591e-6,1375.0559502186995,0.013162657254370118,0.003978436546597024,0.3859722387801871,0.0022211006596841937,0.0005892239036014215,3.39424974122034e-5,0.000555738666756515,3.1796170121728315e-5,0.009735301920679,2.922268656978717e-5,0.0008941820797055512,2.0106122874875847e19,0.003002266859304662,3.815611223669973e-6,8.582463787695847e-5,0.0002232729892003342,0.0007013649557916863,3.0158618006147267e-6,2.8593364927018173e-6,1.9513175998799577e-5,0.004318453977921864,5.2533231230638615e-6,4.758191116920292e-6,0.0008284314006732639,0.0004350193339592118,0.00015024876553268926,0.0011160609529715327,0.005273912410779055,0.005969231351562983,0.00013050837708012512,0.0001749851363984673,0.007081856658339576,0.005181321200283284,0.0009708302854061305,9.593904881688062e-5,0.00925577305704488,3.108454994393189e-5,0.0024035878363416557,6.895073198363925e-5,5.577357047710355e-6,9.962150166858764e-6,0.0008179726167738738,5.753518266850438e-6,0.0016598153687280217,0.0042567633517249445,0.0001246475637020643,0.012520154618708918,0.00044470287832064104,9.975171536164652e-6,0.007889257750124121,0.0007015325716208294,0.0003720597290338093,1.237072772687059e-6,2.0791228435965595e-6,0.00036124935402771617
Y_loss_add,320664.19256548013,1.503014811506671e-7,2.1474862794624225e-6,8.673552501131492e-6,0.00019411151929108733,3.618760247790978e-8,3.082327982331772e-6,1.1507939361974945e-6,1.224085289134953e-5,7.75307266285384e-6,8.436152524872742e-8,1.1566011877128882e-7,1.6157711433610337e-7,3.9291364064965677e-10,6.181501650150448e-8,2.8589730232579345e-8,3.168681439414902e-7,2.5389291393438506e-8,5.692019251290058e-9,1.535679417725036e-6,1.141988605601501e-6,36805.09869536696,2.7608233983281785e-6,4.6172113576737476e-7,1.676581994602486e-5,2.2484764432722623e-7,1.4500853377080877e-6,5.519151180308912e-7,4.5053365764800226e-7,1.3142939371177455e-8,3.118410724726416e-8,5.2933855116518533e-8,8.701028772057034e-8,0.4843043005977231,3.673774278946641e-8,4.322228078631252e-7,1.975815682378536e-7,6.340052624633319e-7,1.341865153764967e-7,5.4174344581058384e-8,1.456094829818354e-8,9.711618019535092e-7,3.25430495222569e-7,2.1986812823407144e-8,7.059551865262794e-10,4.2033499612607257e-7,5.086966433866331e-7,1.3061628543037376e-6,2.6181488109749213e-8,1.1632468110062961e-8,1.2788651395794984e-7,2.3739018951886864e-6,1.319532211923679e-7,1.124588009048769e-6,5.929993303640221e-8,1.5638741792947534e-7,4.833600475876632e-9,1.3836907203360742e-8,1.5422537402856277e-7,5.610057801696898e-8,4.621193140359652e-8,3.492124578629866e-8,1.2434684156525852e-8,1.3803633186613336e-9,4.037915129859689e-6,1.3669407436889026e-7,4.1940469998091064e-7,9.605044271718144e-8,5.88125581622285e-9,2.0370265557680072e-8,1.0788702100752814e-7,1.1294905422813125e-6,1.5891456466694628e-7,5.035275038926697e-8,9.573129017903879e-8,0.0010558312083791181,1.4637392956058913e-7
Y_control,1.6572608661624618e-5,5.87792683482766e-7,0.0011061547486413107,0.0008294026616811049,2.8691586244403145e-7,4.06243800997423e-5,0.000998618232096729,3.386578572334592e-7,2.058675782518593e-5,0.000357389275240203,2.5626569705923612e-5,0.0012381861304959201,4.2782493744924474e-5,1.575604499759752e-5,5.161220382014972e-5,3.57150198634242e-5,0.0001581484209135974,2.010380789724727e-5,2.1678307154680554e-5,4.408477833355036e-5,9.097817976118727e-7,1.4708196411978279e6,0.0020811524047277827,0.00014711767757884944,6.466274444190843,0.0007174097495334938,0.00447615037552542,4.870846963661881e-6,9.513146536089514e-5,7.556398027283724e-6,0.00033703320114868027,3.4510186402667446e-6,5.393979779852946e-5,2.0616506830370742e24,1.8673249432917086e-5,1.0358026108640793e-6,9.259879346084738e-6,4.220582040205246e-5,0.0007554289278183009,6.929968551060599e-7,1.0164161717042611e-6,1.4509249588231743e-5,0.0002388234273700156,6.632085347193563e-7,2.2034542806853253e-7,0.0005763007007647805,0.00018978490052985966,1.1514102701786503e-5,0.0048687233163438644,6.791292858937045e-5,0.00028709644896993505,0.001138998740112538,3.0370542946850842e-5,0.000366686956247844,0.0003890334664798737,0.00012814431234749353,1.3242541221522998e-5,0.000454335917344753,5.354126981299757e-7,8.777311837768037e-5,3.855194472467039e-5,3.756378656712009e-7,2.9804291428880623e-6,3.253711610997355e-5,5.758023906813535e-6,8.563563635193577e-5,0.0005665205892759639,9.828976614359268e-6,0.0006357506105263758,1.829546136347026e-5,5.400450547104043e-7,0.0007444869874792665,4.429660412022784e-5,2.6059000273899517e-5,7.705251017088782e-7,7.521234339765016e-7,2.745513715994405e-5
E_loss_add,4.794422781893331e14,0.07895489309741255,0.050775015902781835,3.183130873653646,795.9151901068169,0.011533876374585668,2.0023730526633874,34.067185647426214,9.267316798910915,3.3639952292372177,0.8023438211715002,0.0162296477328751,0.046014540554931434,0.0014639188610767145,0.008431600695581229,0.09984926639326382,0.11198948457319999,0.15485294676044892,0.005269583318403427,4.2984325563570955,143.55600843855873,7.1828264716864e15,4.97346940292766,0.14966204131659955,53.39800208506595,0.21426105408140497,62.26748396514651,0.4614762758302235,0.043857448655967926,0.013727977637401231,0.1230992716411875,0.08378167711259302,11.811094119551102,3.9666482756757095e10,0.04926648901730669,54.3802224537071,0.06715010517621298,0.0496647474678383,0.47621018530407244,13.432527558011131,0.00033602006917006467,85.53123432941939,0.6330862155983747,0.0012209948015710409,2.9195833119795595e-5,0.12931084329183065,5.889199789157561,0.11101841663622623,0.00708679633466412,0.11983773859438676,0.719355040996039,0.732247805838802,0.06940565409753442,1.8350086098840002,0.04646460283301884,0.30470906796087605,0.004416414618345643,0.032089424938507395,0.7388882592485838,0.0625864778952141,0.0028713967867415383,0.13618912588454746,0.003960327172701814,0.016245921942318903,1.56734278572852,0.331579421995581,0.1001940812903674,0.318340572545218,0.010895410325576648,0.1389466027768124,0.22208693371671837,17.237815009051655,0.05494482776380699,0.0336491586144135,0.001469514983527402,34.556119058677346,0.21639955771143818
E_control,0.16745288962388852,0.17050270955843544,15.78910973742523,346.75440771835827,2.971662195732686,0.6009850457602898,1866.1547496199062,0.0013953892101997013,15.980301073595069,133.48966934613233,7.757768567276918,99.817444325007,11.118767674396251,0.9176641445692642,7.288787293071001,164.87520937770978,21.081531432134664,310.0219354240848,166.33866857754182,41.88298501631706,0.06294235548919276,1.2550808853400335e10,74313.04063903284,93.28056731746898,1.0800824695998441e7,602.5738489169356,104.09536696862045,13.48696692121961,24.291700509238098,0.7601220584164045,390.9447181443646,64.50712543672628,1699.4373111025525,1.4962988358172987e28,51.65089042262503,0.005652336739281852,0.34620162796225895,4.985634283837765,2430.607009328326,0.004439318786103133,0.023032956624834226,0.04096137807214608,828.8285682683232,0.0022476098897888097,0.0025394026634295644,211.68546197544703,368.03970756713255,3.877116540505055,273.62796557715893,333.5531236021388,399.77369961273956,364.7550525337199,1.1999858346586074,566.8219317038645,640.4804492814985,91.6710691541491,2.179501717713811,308.46872560832276,0.024805668549818086,38.750206664755446,0.7440269633265302,0.041472860985731025,0.14786366959627065,63.89265562670883,1.7189009506273596,45.7497808321606,300.37815507037857,7.806441376991496,155.28674473287222,113.11116066531622,0.10433459846141035,238.07520563945766,59.8852988112671,36.99593185755487,0.008631987812556585,0.044490399861177476,7.333440706328747
